ledger_id,sku_code,movement_type,qty_change,reference_id,movement_date
LED-002076277,NQ-OUT-001-M-BEG,판매출고,-1,ORD-001217902,2026-08-09T11:41:00
LED-001096569,NQ-CLR-MUT-006-S-ASH,반품입고,1,ORD-000638720,2026-02-02T00:00:00
LED-001949417,NQ-TOP-003-S-GRY,판매출고,-1,ORD-001137288,2026-07-27T22:05:00
LED-001330563,NQ-ACC-BAG-001-FREE-BRN,판매출고,-1,ORD-000775062,2026-03-11T16:54:00
LED-001817931,NQ-TOP-001-M-SKB,반품입고,1,ORD-001060232,2026-07-12T00:00:00
LED-001133418,NQ-TOP-001-2XL-BLK,판매출고,-1,ORD-000660781,2026-01-21T08:00:00
LED-001578125,NQ-TOP-001-XL-LYL,판매출고,-1,ORD-000920156,2026-05-04T21:25:00
LED-001375313,NQ-DRS-001-M-IVR,판매출고,-1,ORD-000801587,2026-03-16T14:31:00
LED-000324432,NQ-TOP-002-XS-NVY,판매출고,-1,ORD-000188398,2025-03-12T22:06:00
LED-002107528,NQ-CLR-COOL-002-M-IVR,판매출고,-1,ORD-001238643,2026-08-15T18:53:00
LED-001761623,NQ-TOP-001-L-GRY,판매출고,-1,ORD-001027499,2026-06-17T09:36:00
LED-000709312,NQ-CLR-MUT-006-M-IVR,판매출고,-1,ORD-000411452,2025-09-12T12:05:00
LED-001021240,NQ-PNT-001-2XL-NVY,판매출고,-1,ORD-000593604,2025-12-24T21:08:00
LED-000904877,NQ-TOP-003-2XL-NVY,판매출고,-1,ORD-000525534,2025-11-25T15:17:00
LED-001194125,NQ-TOP-001-L-GRY,판매출고,-1,ORD-000695279,2026-02-16T23:10:00
LED-001025553,NQ-TOP-001-XL-SKB,판매출고,-1,ORD-000596035,2025-12-25T21:17:00
LED-000507495,NQ-TOP-001-L-SKB,판매출고,-1,ORD-000294350,2025-06-21T20:16:00
LED-000821856,NQ-TOP-003-L-BLK,판매출고,-1,ORD-000476697,2025-10-31T09:54:00
LED-001050066,NQ-TOP-002-S-WHT,판매출고,-1,ORD-000610574,2025-12-31T08:46:00
LED-000487902,NQ-PNT-002-S-GRY,판매출고,-1,ORD-000282984,2025-06-10T23:36:00
LED-001459485,NQ-CLR-WRM-004-L-IVR,판매출고,-1,ORD-000851040,2026-04-06T20:43:00
LED-000343641,NQ-PNT-001-M-GRY,반품입고,1,ORD-000199474,2025-03-28T00:00:00
LED-002104490,NQ-OUT-001-S-BEG,판매출고,-1,ORD-001236578,2026-08-14T09:02:00
LED-000801520,TRD-OUT-02-NAT-003-L-BEG,판매출고,-1,ORD-000464914,2025-10-22T09:20:00
LED-001161614,NQ-PNT-004-XS-BEG,판매출고,-1,ORD-000676820,2026-02-02T09:21:00
LED-001804532,NQ-TOP-001-2XL-WHT,판매출고,-1,ORD-001052319,2026-06-27T20:29:00
LED-000226240,NQ-TOP-005-M-BLK,판매출고,-1,ORD-000131203,2025-01-01T22:23:00
LED-001785798,NQ-OUT-002-L-GRY,판매출고,-1,ORD-001041489,2026-06-23T18:24:00
LED-000775333,TRD-TOP-01-WAV-002-L-IVR,판매출고,-1,ORD-000449734,2025-10-11T22:27:00
LED-001218191,NQ-PNT-002-S-GRY,판매출고,-1,ORD-000709086,2026-02-26T21:32:00
LED-001734513,NQ-PNT-001-XL-GRY,판매출고,-1,ORD-001011745,2026-06-11T13:38:00
LED-000590811,NQ-TOP-001-2XL-SKB,판매출고,-1,ORD-000342689,2025-07-30T14:41:00
LED-001964558,NQ-PNT-001-S-BEG,판매출고,-1,ORD-001146696,2026-07-28T08:05:00
LED-000352795,NQ-CLR-WRM-001-S-IVR,판매출고,-1,ORD-000204728,2025-03-24T09:35:00
LED-000253457,NQ-CLR-WRM-004-S-IVR,판매출고,-1,ORD-000147247,2025-01-27T20:10:00
LED-001294324,NQ-ACC-BLT-002-FREE-BRN,판매출고,-1,ORD-000753726,2026-03-07T19:11:00
LED-000070112,NQ-TOP-001-L-SKB,판매출고,-1,ORD-000040249,2024-06-28T10:23:00
LED-000642310,NQ-PNT-001-2XL-KHK,판매출고,-1,ORD-000373057,2025-08-10T23:32:00
LED-000339038,NQ-CLR-COOL-002-S-CRM,판매출고,-1,ORD-000196821,2025-03-16T16:29:00
LED-000794490,NQ-TOP-001-M-BLK,판매출고,-1,ORD-000460871,2025-10-19T21:53:00
LED-002019325,NQ-TOP-002-M-WHT,판매출고,-1,ORD-001180742,2026-08-03T23:59:00
LED-001936275,NQ-DRS-002-S-IVR,반품입고,1,ORD-001129340,2026-08-18T00:00:00
LED-001672760,NQ-CLR-WRM-001-L-IVR,판매출고,-1,ORD-000975431,2026-05-27T20:09:00
LED-001704030,NQ-CLR-WRM-004-L-ASH,판매출고,-1,ORD-000993913,2026-06-04T22:08:00
LED-000740138,NQ-PNT-002-L-GRY,판매출고,-1,ORD-000429411,2025-09-26T20:59:00
LED-000923190,NQ-OUT-002-L-GRY,판매출고,-1,ORD-000536461,2025-11-28T22:25:00
LED-000636987,NQ-TOP-001-L-ORC,판매출고,-1,ORD-000369962,2025-08-09T23:45:00
LED-000506432,NQ-TOP-004-M-GRY,판매출고,-1,ORD-000293718,2025-06-21T20:11:00
LED-002014815,NQ-TOP-002-L-NVY,판매출고,-1,ORD-001177842,2026-08-02T09:44:00
LED-000024049,NQ-PNT-003-L-BLK,판매출고,-1,ORD-000013279,2024-03-26T15:52:00
LED-001342894,NQ-TOP-001-XL-BLK,판매출고,-1,ORD-000782300,2026-03-12T09:34:00
LED-001090479,NQ-CLR-COOL-002-S-CRM,판매출고,-1,ORD-000634976,2026-01-09T15:43:00
LED-000147837,NQ-PNT-001-L-BLK,판매출고,-1,ORD-000085451,2024-10-17T19:54:00
LED-000027852,NQ-CLR-MUT-003-L-ASH,판매출고,-1,ORD-000015501,2024-04-03T10:28:00
LED-001008171,NQ-PNT-001-XL-NVY,판매출고,-1,ORD-000586143,2025-12-21T11:45:00
LED-001486710,NQ-PNT-001-S-NVY,판매출고,-1,ORD-000866857,2026-04-12T11:48:00
LED-000206099,NQ-TOP-001-2XL-WHT,판매출고,-1,ORD-000119456,2024-12-17T20:20:00
LED-000157251,NQ-TOP-001-XS-NVY,판매출고,-1,ORD-000090882,2024-10-30T21:31:00
LED-001072847,NQ-TOP-001-3XL-SKB,판매출고,-1,ORD-000624361,2026-01-05T20:31:00
LED-000024198,NQ-TOP-005-M-BLK,판매출고,-1,ORD-000013374,2024-03-26T11:18:00
LED-000125004,NQ-TOP-002-2XL-NVY,판매출고,-1,ORD-000072152,2024-09-13T21:56:00
LED-000651649,NQ-TOP-003-4XL-GRY,판매출고,-1,ORD-000378417,2025-08-15T13:28:00
LED-001521182,NQ-PNT-001-L-KHK,판매출고,-1,ORD-000886798,2026-04-21T18:37:00
LED-000862167,NQ-OUT-001-L-BEG,판매출고,-1,ORD-000500293,2025-11-17T11:33:00
LED-001832306,NQ-CLR-MUT-003-M-ASH,반품입고,1,ORD-001068575,2026-07-23T00:00:00
LED-000046561,NQ-TOP-001-XL-WHT,판매출고,-1,ORD-000026464,2024-05-12T19:26:00
LED-001617015,NQ-TOP-003-XL-WHT,반품입고,1,ORD-000942861,2026-06-08T00:00:00
LED-001489017,NQ-TOP-001-3XL-WHT,판매출고,-1,ORD-000868231,2026-04-13T19:37:00
LED-002059963,NQ-OUT-003-S-GRY,판매출고,-1,ORD-001206927,2026-08-07T08:31:00
LED-001220253,NQ-TOP-003-S-BLK,판매출고,-1,ORD-000710297,2026-02-27T17:54:00
LED-001122900,NQ-CLR-COOL-002-L-ASH,판매출고,-1,ORD-000654567,2026-01-17T19:42:00
LED-000515024,NQ-PNT-001-L-NVY,판매출고,-1,ORD-000298803,2025-06-26T22:21:00
LED-001331623,NQ-CLR-WRM-004-M-CRM,판매출고,-1,ORD-000775662,2026-03-11T13:18:00
LED-000098875,NQ-PNT-001-L-KHK,판매출고,-1,ORD-000057001,2024-08-05T11:55:00
LED-000792925,NQ-PNT-001-L-BEG,판매출고,-1,ORD-000459956,2025-10-18T19:13:00
LED-000266084,NQ-TOP-001-M-LYL,판매출고,-1,ORD-000154579,2025-02-15T09:26:00
LED-001188627,NQ-PNT-001-XL-BEG,판매출고,-1,ORD-000692196,2026-02-14T08:30:00
LED-001992164,NQ-OUT-001-S-GRY,판매출고,-1,ORD-001163721,2026-08-01T22:52:00
LED-000476768,NQ-TOP-001-L-NVY,판매출고,-1,ORD-000276480,2025-06-04T22:52:00
LED-000650461,NQ-PNT-001-4XL-KHK,판매출고,-1,ORD-000377744,2025-08-14T23:44:00
LED-001090453,NQ-CLR-COOL-002-M-ASH,판매출고,-1,ORD-000634956,2026-01-09T16:45:00
LED-001294895,NQ-TOP-003-S-WHT,판매출고,-1,ORD-000754078,2026-03-07T14:08:00
LED-000507956,NQ-CLR-COOL-002-L-ASH,판매출고,-1,ORD-000294626,2025-06-22T21:45:00
LED-001381586,NQ-PNT-001-M-GRY,판매출고,-1,ORD-000805275,2026-03-18T19:07:00
LED-000335892,NQ-CLR-WRM-004-M-ASH,판매출고,-1,ORD-000195026,2025-03-15T16:11:00
LED-001501665,NQ-OUT-001-S-NVY,판매출고,-1,ORD-000875527,2026-04-16T16:33:00
LED-000543877,NQ-CLR-MUT-003-M-ASH,판매출고,-1,ORD-000315442,2025-07-12T11:34:00
LED-000471624,NQ-CLR-COOL-002-M-CRM,판매출고,-1,ORD-000273526,2025-06-01T17:39:00
LED-001820095,NQ-CLR-MUT-003-L-ASH,판매출고,-1,ORD-001061488,2026-07-01T09:18:00
LED-001084554,NQ-CLR-MUT-003-S-IVR,판매출고,-1,ORD-000631380,2026-01-07T17:20:00
LED-001033169,NQ-TOP-003-XL-BLK,판매출고,-1,ORD-000600427,2025-12-27T08:19:00
LED-000636806,NQ-PNT-001-2XL-NVY,판매출고,-1,ORD-000369849,2025-08-09T19:24:00
LED-002012164,NQ-OUT-001-M-GRY,판매출고,-1,ORD-001176143,2026-08-02T22:15:00
LED-001878150,NQ-OUT-001-S-BLK,판매출고,-1,ORD-001095277,2026-07-14T14:08:00
LED-002025514,NQ-PNT-002-XS-GRY,판매출고,-1,ORD-001184626,2026-08-03T18:32:00
LED-000438188,NQ-TOP-001-S-SKB,판매출고,-1,ORD-000254059,2025-05-13T23:13:00
LED-000230428,NQ-PNT-001-S-BEG,판매출고,-1,ORD-000133701,2025-01-04T19:17:00
LED-000836402,NQ-OUT-001-M-NVY,판매출고,-1,ORD-000485152,2025-11-06T20:52:00
LED-000123995,NQ-TOP-002-M-BLK,판매출고,-1,ORD-000071540,2024-09-11T12:26:00
LED-001941245,NQ-PNT-001-S-BLK,판매출고,-1,ORD-001132347,2026-07-26T12:21:00
LED-001814710,NQ-OUT-001-M-BLK,판매출고,-1,ORD-001058335,2026-06-29T09:03:00
LED-001210832,NQ-PNT-001-S-GRY,판매출고,-1,ORD-000704836,2026-02-23T20:57:00
LED-001470698,NQ-OUT-001-S-BLK,판매출고,-1,ORD-000857572,2026-04-09T19:33:00
LED-001333846,NQ-PNT-001-XL-NVY,판매출고,-1,ORD-000776964,2026-03-11T19:41:00
LED-000415970,NQ-OUT-001-M-BEG,판매출고,-1,ORD-000241228,2025-04-30T22:48:00
LED-001713467,NQ-TOP-001-2XL-SKB,판매출고,-1,ORD-000999469,2026-06-06T21:43:00
LED-002037117,NQ-OUT-001-S-BLK,판매출고,-1,ORD-001192228,2026-08-05T18:07:00
LED-001333741,NQ-PNT-002-L-BEG,반품입고,1,ORD-000776899,2026-03-19T00:00:00
LED-000015812,NQ-TOP-001-S-NVY,판매출고,-1,ORD-000008475,2024-03-12T09:25:00
LED-000363612,NQ-CLR-WRM-004-M-IVR,판매출고,-1,ORD-000210882,2025-03-30T14:36:00
LED-000453048,NQ-OUT-001-M-GRY,판매출고,-1,ORD-000262646,2025-05-22T12:35:00
LED-000285467,NQ-PNT-001-M-GRY,판매출고,-1,ORD-000165920,2025-03-02T09:31:00
LED-000471847,NQ-PNT-001-M-BLK,반품입고,1,ORD-000273653,2025-06-19T00:00:00
LED-000517279,NQ-TOP-002-L-GRY,판매출고,-1,ORD-000300096,2025-06-27T17:17:00
LED-000476010,NQ-CLR-WRM-001-S-IVR,판매출고,-1,ORD-000276046,2025-06-04T13:24:00
LED-001172029,NQ-TOP-003-3XL-WHT,판매출고,-1,ORD-000682721,2026-02-07T15:12:00
LED-000002177,NQ-CLR-WRM-001-L-CRM,판매출고,-1,ORD-000000494,2024-03-01T09:16:00
LED-001296739,NQ-OUT-001-L-BEG,판매출고,-1,ORD-000755156,2026-03-08T19:45:00
LED-000601329,NQ-TOP-003-M-NVY,반품입고,1,ORD-000348841,2025-08-12T00:00:00
LED-001081038,NQ-TOP-001-XL-LYL,판매출고,-1,ORD-000629271,2026-01-07T19:43:00
LED-001886965,NQ-CLR-COOL-002-L-CRM,판매출고,-1,ORD-001100408,2026-07-17T19:35:00
LED-000527940,NQ-OUT-003-L-NVY,판매출고,-1,ORD-000306262,2025-07-03T18:40:00
LED-000319081,NQ-TOP-003-XL-NVY,판매출고,-1,ORD-000185197,2025-03-10T16:47:00
LED-001895702,NQ-CLR-COOL-002-S-CRM,판매출고,-1,ORD-001105508,2026-07-18T12:06:00
LED-001695212,NQ-PNT-001-XL-NVY,반품입고,1,ORD-000988695,2026-06-22T00:00:00
LED-001308681,TRD-OUT-03-STR-001-M-BEG,판매출고,-1,ORD-000762127,2026-03-08T23:10:00
LED-001957084,NQ-TOP-001-L-GRY,판매출고,-1,ORD-001141945,2026-07-28T15:32:00
LED-000731884,NQ-CLR-MUT-003-M-IVR,판매출고,-1,ORD-000424609,2025-09-21T22:18:00
LED-001623384,NQ-PNT-001-4XL-BLK,판매출고,-1,ORD-000946565,2026-05-16T17:55:00
LED-000184626,NQ-CLR-MUT-006-S-IVR,판매출고,-1,ORD-000106870,2024-11-26T13:44:00
LED-001487432,NQ-TOP-001-XL-WHT,판매출고,-1,ORD-000867283,2026-04-12T21:18:00
LED-000874446,NQ-PNT-001-L-GRY,판매출고,-1,ORD-000507499,2025-11-21T10:59:00
LED-001827098,NQ-TOP-002-M-WHT,판매출고,-1,ORD-001065597,2026-07-03T10:35:00
LED-000035851,NQ-CLR-WRM-001-M-IVR,판매출고,-1,ORD-000020175,2024-04-20T17:09:00
LED-001738982,NQ-TOP-001-XS-BLK,판매출고,-1,ORD-001014351,2026-06-12T13:04:00
LED-000366546,NQ-OUT-001-M-NVY,판매출고,-1,ORD-000212540,2025-04-01T13:25:00
LED-001192344,NQ-TOP-001-M-BLK,판매출고,-1,ORD-000694277,2026-02-15T16:26:00
LED-002077526,NQ-PNT-002-XL-BEG,판매출고,-1,ORD-001218714,2026-08-09T21:19:00
LED-001983729,NQ-TOP-002-2XL-NVY,판매출고,-1,ORD-001158439,2026-07-31T21:14:00
LED-000088618,NQ-TOP-004-S-WHT,반품입고,1,ORD-000051024,2024-08-07T00:00:00
LED-001135274,NQ-OUT-001-M-BLK,판매출고,-1,ORD-000661807,2026-01-22T10:50:00
LED-000271611,NQ-PNT-001-M-NVY,불량처리,0,ORD-000157868,2025-03-13T00:00:00
LED-001317787,NQ-PNT-001-L-BEG,판매출고,-1,ORD-000767540,2026-03-10T10:04:00
LED-001224883,NQ-TOP-002-2XL-NVY,불량처리,0,ORD-000713082,2026-03-20T00:00:00
LED-001553677,NQ-PNT-001-S-NVY,판매출고,-1,ORD-000905788,2026-04-28T23:51:00
LED-000322007,NQ-PNT-002-M-BLK,판매출고,-1,ORD-000186955,2025-03-11T10:26:00
LED-001471456,NQ-TOP-002-XL-BLK,판매출고,-1,ORD-000858005,2026-04-09T21:47:00
LED-000618303,NQ-CLR-COOL-002-M-CRM,판매출고,-1,ORD-000358812,2025-08-05T20:28:00
LED-000661321,NQ-PNT-001-2XL-NVY,판매출고,-1,ORD-000383944,2025-08-20T12:45:00
LED-000475782,NQ-CLR-COOL-002-S-CRM,판매출고,-1,ORD-000275910,2025-06-04T16:37:00
LED-000205111,NQ-PNT-001-S-BLK,판매출고,-1,ORD-000118873,2024-12-16T16:38:00
LED-000256014,NQ-CLR-COOL-002-M-ASH,판매출고,-1,ORD-000148728,2025-01-31T10:53:00
LED-000908744,NQ-PNT-001-L-NVY,반품입고,1,ORD-000527774,2025-12-18T00:00:00
LED-001533546,NQ-CLR-COOL-005-S-ASH,판매출고,-1,ORD-000894026,2026-04-24T14:22:00
LED-000613738,NQ-TOP-001-M-WHT,판매출고,-1,ORD-000356121,2025-08-04T19:11:00
LED-000199927,NQ-PNT-003-M-BEG,판매출고,-1,ORD-000115880,2024-12-10T18:49:00
LED-000015725,NQ-TOP-001-XL-LYL,판매출고,-1,ORD-000008426,2024-03-12T21:12:00
LED-001644954,NQ-CLR-COOL-002-M-CRM,판매출고,-1,ORD-000959166,2026-05-21T10:28:00
LED-001962942,NQ-PNT-003-2XL-BEG,판매출고,-1,ORD-001145658,2026-07-28T19:16:00
LED-000763814,NQ-PNT-001-M-NVY,판매출고,-1,ORD-000443147,2025-10-05T18:50:00
LED-001974854,NQ-OUT-001-L-GRY,판매출고,-1,ORD-001153030,2026-07-30T10:36:00
LED-001717633,NQ-ACC-BLT-002-FREE-WHT,판매출고,-1,ORD-001001922,2026-06-07T09:22:00
LED-002102971,NQ-OUT-003-M-BLK,판매출고,-1,ORD-001235543,2026-08-14T11:27:00
LED-002065575,NQ-OUT-002-M-NVY,판매출고,-1,ORD-001210625,2026-08-08T12:31:00
LED-000089281,NQ-TOP-001-M-BLK,반품입고,1,ORD-000051411,2024-08-19T00:00:00
LED-001693341,NQ-CLR-MUT-003-S-IVR,판매출고,-1,ORD-000987603,2026-06-01T23:28:00
LED-000333033,NQ-OUT-003-S-NVY,판매출고,-1,ORD-000193360,2025-03-14T09:49:00
LED-001341951,NQ-TOP-003-S-WHT,판매출고,-1,ORD-000781730,2026-03-12T21:42:00
LED-000737066,NQ-TOP-003-XS-WHT,판매출고,-1,ORD-000427626,2025-09-24T10:35:00
LED-001938334,NQ-DRS-001-S-IVR,판매출고,-1,ORD-001130585,2026-07-26T22:58:00
LED-000065069,NQ-TOP-002-2XL-GRY,판매출고,-1,ORD-000037295,2024-06-18T22:19:00
